mean,scale,id,sd,moransI,fractal
0.5,6,1254,0.000371629335840763,0.0960319458188316,2.58116333705167
1,6,1255,0.000367791758880585,0.149618627784465,2.5565342117224
1.5,6,1256,0.000255746962143609,0.181820380599419,2.56453891827006
-2,7,1257,0.00458388961561831,0.0527083525177699,2.46772889468477
-1.5,7,1258,0.0020024817718949,0.0454593425003656,2.65896861870618
-1,7,1259,0.00141255850639541,0.0583543363840507,2.52082291867141
-0.5,7,1260,0.00104336909817963,0.0854377961381686,2.58065274238309
0,7,1261,0.000856712850646078,0.104113735758564,2.58553611545415
0.5,7,1262,0.000420339786090335,0.167797718480278,2.52763554849364
1,7,1263,0.000333549667363211,0.271669028164526,2.53339088303493
1.5,7,1264,0.000306705140409432,0.152278823550454,2.58123572742374
-2,8,1265,0.00464942139843446,0.0363125152701569,2.83384337977381
-1.5,8,1266,0.00141584362355228,0.0660972020194823,2.5145671680484
-1,8,1267,0.00208105540870384,0.0405317556931511,2.67563568085577
-0.5,8,1268,0.000628589896714564,0.118117511923139,2.53863747547027
0,8,1269,0.000528374098111099,0.185128187993092,2.61728541331479
0.5,8,1270,0.000322437826409455,0.22076906318255,2.57379062566217
1,8,1271,0.000222906721861343,0.138650725880428,2.59041791592747
1.5,8,1272,0.000234938704650203,0.116055555341997,2.52525995940855
-2,9,1273,0.00197738106708241,0.0414038564436088,2.58117004340081
-1.5,9,1274,0.00488041343241167,0.0181472343931825,2.52973983995144
-1,9,1275,0.00118021209925776,0.101264696031831,2.58611325937535
-0.5,9,1276,0.000816727621136477,0.143327143467495,2.55054754669424
0,9,1277,0.00042882017050366,0.119885001738015,2.53892483308737
0.5,9,1278,0.00041792492022778,0.164291941604738,2.55146040003707
1,9,1279,0.000231462025599511,0.29919903100079,2.55194107719812
1.5,9,1280,0.000191454748545889,0.112287731942492,2.5433568400535
-2,10,1281,0.00368189205478781,0.0642685535534766,2.5551178547366
-1.5,10,1282,0.00106311295454531,0.12263814309008,2.63093777291782
-1,10,1283,0.000700141373176609,0.0949136411164438,2.5700769208798
-0.5,10,1284,0.000437601142050792,0.243483618995634,2.52683254772102
0,10,1285,0.000881100747779559,0.0858754411089852,2.55224056787224
0.5,10,1286,0.000458422182039806,0.2077306608293,2.52031508715341
1,10,1287,0.000396178766749625,0.110668213847593,2.53260717848186
1.5,10,1288,0.000182656116429642,0.196373017672851,2.5156534419153
-2,15,1289,0.00384418875427384,0.0798208528106529,2.46430820749111
-1.5,15,1290,0.00145928364045451,0.106736143283884,2.50616204636018
-1,15,1291,0.00201700947944772,0.0747849120902162,2.57520301299558
-0.5,15,1292,0.000648707145175025,0.305899717452191,2.51738955142672
0,15,1293,0.000833162690938595,0.216520346796901,2.53691920886163
0.5,15,1294,0.000654461633660087,0.198952143134871,2.54215759912321
1,15,1295,0.000227992018645795,0.137909738239851,2.54465151832505
1.5,15,1296,0.000241853169528128,0.201436761103939,2.51604534017453
-2,20,1297,0.00390201428777339,0.0205694129478099,2.65523386035275
-1.5,20,1298,0.00283508677341352,0.0676904591850052,2.42064069328079
-1,20,1299,0.00130464589081858,0.124590084204174,2.51533793001966
-0.5,20,1300,0.00234097766053371,0.137994011458428,2.42571081141077
0,20,1301,0.00124191877208365,0.205623247977006,2.45725164212402
0.5,20,1302,0.000287661023950556,0.240229003272857,2.51510460250608
1,20,1303,0.000552523888351834,0.213999436858819,2.50737555371638
1.5,20,1304,0.000187763004951514,0.284130534156371,2.53098873124041
-2,25,1305,0.00869293643831534,0.0125948267435227,2.76826612606825
-1.5,25,1306,0.00122604374964179,0.13534543060337,2.57034960873044
-1,25,1307,0.00104766216928137,0.0715232392327368,2.61299109844284
-0.5,25,1308,0.0015245748740022,0.0775811505601731,2.63002163997692
0,25,1309,0.00060506276708656,0.227831965591242,2.53245138237892
0.5,25,1310,0.000315057507637395,0.273968023724037,2.52988169155991
1,25,1311,0.00046136478438845,0.251614344195686,2.51009497214208
1.5,25,1312,0.000331554353425622,0.242148404042861,2.52497309436163
-2,50,1313,0.00517543519929839,0.0449795336675775,2.39479458281632
-1.5,50,1314,0.00164909963460681,0.0826854241620815,2.56768705200518
-1,50,1315,0.00056347868812624,0.309165046928518,2.4813579459292
-0.5,50,1316,0.000442806285842566,0.305702463503983,2.48781563224279
0,50,1317,0.00057836494077615,0.139715202683792,2.56195606471651
0.5,50,1318,9.88337052800905e-05,0.188872285846542,2.53829361337549
1,50,1319,0.000183142699038585,0.276848718380231,2.49936292314925
1.5,50,1320,0.0002420653670032,0.237548950205518,2.51151144516573
-2,0.5,1321,0.00347833651933652,-0.001032028718395,2.9510927944101
-1.5,0.5,1322,0.0019101014783146,0.000110487954164133,2.91161775146923
-1,0.5,1323,0.00128750755163661,0.00187277213763721,2.97197926071882
-0.5,0.5,1324,0.000843328198802521,0.00474149635290019,2.90660038331268
0,0.5,1325,0.000595820784616029,0.00343172618213452,2.87084316623409
0.5,0.5,1326,0.000450003770072277,0.00483308474042095,2.91739979046741
1,0.5,1327,0.000324309704004835,0.0028937043635084,2.88067441679452
1.5,0.5,1328,0.000252804026687084,0.0062197539519018,2.89323737758949
-2,1,1329,0.0034341791240789,0.0103908179839715,2.80857376605011
-1.5,1,1330,0.00186702182365647,0.00623935306653941,2.86985662897949
-1,1,1331,0.00129121502890407,0.0103616149936807,2.83105645452352
-0.5,1,1332,0.000763045189334606,0.00823699911088456,2.83089942971091
0,1,1333,0.000597978357945839,0.0201981172825886,2.77225545153494
0.5,1,1334,0.000422708474509211,0.0214387245369652,2.7346145442152
1,1,1335,0.000306665371967444,0.016979156384892,2.78193260749672
1.5,1,1336,0.000246066214371777,0.0160237010746065,2.72692600669036
-2,2,1337,0.00363352241199904,0.00694797889383893,2.89022323204257
-1.5,2,1338,0.00205596289637344,0.0150480187494767,2.77007280827739
-1,2,1339,0.00132135198535817,0.0242285231085498,2.7882434357781
-0.5,2,1340,0.000796910513123838,0.0302834077444004,2.70209422826065
0,2,1341,0.000659170419281642,0.0543121326473518,2.688763969208
0.5,2,1342,0.000403071942722986,0.0370686361466691,2.66011693983022
1,2,1343,0.0003220415181373,0.0586366052887882,2.64735928139957
1.5,2,1344,0.000264797555264077,0.052855379471302,2.62918681419592
-2,3,1345,0.00416583922661297,0.00928028442311861,2.85798122706639
-1.5,3,1346,0.00157072079568155,0.0583011710315587,2.62364978010486
-1,3,1347,0.00124358840402677,0.0457831866474952,2.68846768917724
-0.5,3,1348,0.000919905099828912,0.0554641572790347,2.56895429514511
0,3,1349,0.00058411429990502,0.0491056148362079,2.6275612905159
0.5,3,1350,0.000445112946571018,0.0754625263740399,2.55229580315578
1,3,1351,0.000257004988613212,0.0645472222599577,2.66190825085119
1.5,3,1352,0.000232730726369111,0.0633752863479896,2.60610640669861
-2,4,1353,0.00369171427335657,0.00420225320343146,2.91836895488877
-1.5,4,1354,0.00178609788755623,0.0426262716030131,2.59037242775699
-1,4,1355,0.00122117194502716,0.0460594753708354,2.60344892969473
-0.5,4,1356,0.000983613988037881,0.0540364369898891,2.65509221925656
0,4,1357,0.00051538988757994,0.115331389334643,2.61546319684474
0.5,4,1358,0.000461574056980005,0.102200012094927,2.56686479902596
1,4,1359,0.000292427838156918,0.0705934612419723,2.60066099276774
1.5,4,1360,0.000225125859220091,0.066795817129031,2.58152345282054
-2,5,1361,0.00319341126785013,0.0539067800091102,2.68731931167118
-1.5,5,1362,0.00157797625353655,0.119954466631875,2.54361562429159
-1,5,1363,0.00140167418091449,0.0659379927069368,2.6889444062954
-0.5,5,1364,0.000779196801925383,0.0659907325473878,2.57255695358937
0,5,1365,0.000447662641849843,0.148137886150579,2.55278041235176
0.5,5,1366,0.000409745745036226,0.0979640779119557,2.4835699050602
1,5,1367,0.000319809310847897,0.149949552579787,2.56372443525226
1.5,5,1368,0.000214665985777835,0.0937308336097255,2.56445955771871
-2,6,1369,0.0111530393074926,0.00972296781859308,2.78879791048027
-1.5,6,1370,0.00196398758719103,0.0677552837544455,2.66483402158311
-1,6,1371,0.000931482515540895,0.0806804506057173,2.620271628505
-0.5,6,1372,0.000660991639705968,0.0776881768794987,2.58271001398992
0,6,1373,0.000587822772758573,0.0887282131331425,2.59236764013309
0.5,6,1374,0.000305262309953741,0.0926470556617604,2.57762693504411
1,6,1375,0.000358067814113642,0.159208263969249,2.54415307215376
1.5,6,1376,0.000268269751287629,0.133552876776395,2.57255411823694
-2,7,1377,0.00577088101902085,0.0117888456220133,2.70222699833815
-1.5,7,1378,0.0017911930851008,0.0876811178114514,2.53579475486222
-1,7,1379,0.00134427070335227,0.0639666191278022,2.47392849603082
-0.5,7,1380,0.000991107068112985,0.0811050649315899,2.55152738176187
0,7,1381,0.000565330450560484,0.228406629413204,2.58417540799315
0.5,7,1382,0.000506088136933418,0.146242274435192,2.53055649626221
1,7,1383,0.000312156278138995,0.134770398959311,2.54034778545505
1.5,7,1384,0.000231415346456188,0.148339689128681,2.54709695710839
-2,8,1385,0.00236796590482135,0.038550106818603,2.62552725297648
-1.5,8,1386,0.00194905228961459,0.0557126090009894,2.59279229280054
-1,8,1387,0.00122152847723786,0.101805734219379,2.5821299012668
-0.5,8,1388,0.00127365008055578,0.0663385255313143,2.61679087608913
0,8,1389,0.000990368732492812,0.138556131642367,2.52573780427405
0.5,8,1390,0.000489581394880968,0.113830946787643,2.54542757386528
1,8,1391,0.000260677709256691,0.146858400263535,2.55672303393675
1.5,8,1392,0.000219106787937348,0.214348064510698,2.56419262948067
-2,9,1393,0.0107457427810256,0.00669768998128144,2.75210870673478
-1.5,9,1394,0.00256081447698995,0.0509905183839294,2.62627779992586
-1,9,1395,0.00151345241344592,0.102571734577539,2.52271052076055
-0.5,9,1396,0.00104834581066525,0.122994063160678,2.53815823362167
0,9,1397,0.000592097155448483,0.0995964625119291,2.53185597881328
0.5,9,1398,0.000350079895806197,0.208609260921829,2.53147630414516
1,9,1399,0.000341731726214735,0.127089531118969,2.5009962093103
1.5,9,1400,0.000222439459882784,0.239177112131723,2.53390934504331
-2,10,1401,0.00928127793822306,0.00294896605565615,2.79901952772912
-1.5,10,1402,0.00308877249264285,0.0412098158730901,2.64689109167503
-1,10,1403,0.00125650977149685,0.20774115758146,2.55698615449093
-0.5,10,1404,0.000867481392195707,0.126608719256455,2.50920018146596
0,10,1405,0.000690424161972404,0.0767955197089425,2.58951259819465
0.5,10,1406,0.00029866325625745,0.161040316433306,2.57731307628075
1,10,1407,0.000315516027882737,0.168399207486218,2.49142647867156
1.5,10,1408,0.000194973854113431,0.110238889304907,2.53360440858897
-2,15,1409,0.00204965407036471,0.121734612233404,2.40191607411991
-1.5,15,1410,0.00290567197885024,0.0602305175855082,2.59359282307278
-1,15,1411,0.000966643259541845,0.211805036269895,2.47353080029089
-0.5,15,1412,0.000930236252799982,0.121948044723567,2.57150851540909
0,15,1413,0.000599876167410609,0.190880821137207,2.46431599093991
0.5,15,1414,0.000689797754597173,0.119260595005833,2.55689612335356
1,15,1415,0.000413300742665464,0.239614015813126,2.55372759070485
1.5,15,1416,0.00035412723462092,0.263594650183303,2.50457419260393
-2,20,1417,0.008368284701175,0.0132600136648375,2.96743841282742
-1.5,20,1418,0.00187311870193834,0.0643343039344498,2.5397588992399
-1,20,1419,0.00117958357130433,0.144655230544124,2.53347947059425
-0.5,20,1420,0.00155262186476089,0.153835882867862,2.60675774242641
0,20,1421,0.000526390591624421,0.24527623721628,2.51111611313061
0.5,20,1422,0.000296403059262346,0.280842419609315,2.50264297389905
1,20,1423,0.000360214726217708,0.290096474733688,2.51519365642829
1.5,20,1424,0.0003177395906151,0.244668897791876,2.4643020111666
-2,25,1425,0.00492624052188379,0.0597581794723029,2.33620143554943
-1.5,25,1426,0.00256876554644407,0.10725490276778,2.47759586925291
-1,25,1427,0.000647836543483531,0.227811071895398,2.50359164623757
-0.5,25,1428,0.0081320812531245,0.0128395135064903,2.91965722123322
0,25,1429,0.000533720119921403,0.170299549332474,2.5336026682663
0.5,25,1430,0.000434872306418397,0.237519059476687,2.53495938476092
1,25,1431,0.000149459631119437,0.271002204473736,2.51574263725534
1.5,25,1432,0.000222148314996965,0.274964600832476,2.46802775877465
-2,50,1433,0.00384091797714858,0.0386996021346167,2.6021254385728
-1.5,50,1434,0.00585514718825795,0.0402312399849051,2.61405695801859
-1,50,1435,0.00104009549292355,0.170174855865206,2.5535992518116
-0.5,50,1436,0.00199197485792261,0.141476929375418,2.51903519464155
0,50,1437,0.00038749655075792,0.261887189857317,2.47594021558593
0.5,50,1438,0.000229774001670055,0.198142671425411,2.50711637063312
1,50,1439,0.00033268408396243,0.285429952986431,2.5095588662473
1.5,50,1440,0.000219712441970937,0.180576423979969,2.50973863308773
-2,0.5,1441,0.00341267305682745,0.00039128829624253,2.94773705175071
-1.5,0.5,1442,0.00189266933482244,-0.00011898651017938,2.98010465869957
-1,0.5,1443,0.00129424299276465,0.00190476432687958,2.94413007660185
-0.5,0.5,1444,0.000852525046521142,0.00222732959996341,2.9224306205703
0,0.5,1445,0.000601254580557867,0.00221540840817507,2.95046010766191
0.5,0.5,1446,0.000413200880171723,0.00467985939616929,2.92529380282917
1,0.5,1447,0.000320078112333976,0.00388318114562606,2.90305066829258
1.5,0.5,1448,0.000247150213979222,0.0051872537422257,2.88489362688067
-2,1,1449,0.0033916306775301,0.00558083428402926,2.93883834652432
-1.5,1,1450,0.00183513079783728,0.00549941755365478,2.9071752762454
-1,1,1451,0.00119385735810742,0.0147614123518278,2.85608037427299
-0.5,1,1452,0.000831936936670855,0.0165764752563749,2.79736988035717
0,1,1453,0.00059140568625018,0.0215101072415944,2.76793206731526
0.5,1,1454,0.000411261413743441,0.0194168469676085,2.74818757893388
1,1,1455,0.000304882942737235,0.0227344998698944,2.73838354707882
1.5,1,1456,0.000247061647928034,0.0169783918348889,2.79778878156415
-2,2,1457,0.00307995496318428,0.0152916759264786,2.78903649139538
-1.5,2,1458,0.00188029044031458,0.017766842682426,2.72943823308778
-1,2,1459,0.00108565776500501,0.035168320244916,2.66382430765075
-0.5,2,1460,0.000802224521619982,0.0476035561885402,2.7370494867133
0,2,1461,0.000577325066102726,0.0416641249451639,2.64794020223377
0.5,2,1462,0.000389417804513574,0.0366123696894329,2.61764012023793
1,2,1463,0.000295268588079792,0.0458634626251379,2.63907512760976
1.5,2,1464,0.000243555364603354,0.0529599881303934,2.65371679432752
-2,3,1465,0.00504300617922229,0.00598073274596815,2.98495795706842
-1.5,3,1466,0.00208996066956895,0.0224790442403237,2.7040594805016
-1,3,1467,0.0013462342769515,0.0858874058903119,2.64981481136187
-0.5,3,1468,0.000779461577315548,0.0483104564240725,2.6056810261721
0,3,1469,0.000540643612857832,0.0586515606183381,2.61794394543015
0.5,3,1470,0.000433698460830439,0.0736467445718183,2.61965402190245
1,3,1471,0.000337558479051715,0.0618703527292101,2.60355079123852
1.5,3,1472,0.00023925353277052,0.0743010123526627,2.59684009667135
-2,4,1473,0.00394686652886229,0.0152670489104302,2.71870839464512
-1.5,4,1474,0.00145695755584646,0.055938237170617,2.59362830639085
-1,4,1475,0.00120254263295014,0.0513008363508388,2.67214450371052
-0.5,4,1476,0.00106608611587311,0.0685382022965322,2.6480606288262
0,4,1477,0.000474558699101626,0.0949055945460486,2.63817666542344
0.5,4,1478,0.000541691905044254,0.117050637785922,2.63765318477403
1,4,1479,0.000238117672158561,0.0897991170719609,2.57709479971661
1.5,4,1480,0.000253428849523899,0.0997824640720513,2.57978091693114
-2,5,1481,0.00590498103146122,0.0153437422555655,2.64720675103947
-1.5,5,1482,0.00240088983022821,0.0662289461751146,2.61640273203386
-1,5,1483,0.00121502641034755,0.0475848789124415,2.69999732956263
-0.5,5,1484,0.00101756706642014,0.0595662295091563,2.59117356351157
0,5,1485,0.000711242924694534,0.118191384969243,2.55208213242701
0.5,5,1486,0.000371812600027176,0.0937616052540474,2.55653123022197
1,5,1487,0.000327124270114489,0.0930280080165792,2.58526628888505
1.5,5,1488,0.000256539842037321,0.127092414996291,2.554924282092
-2,6,1489,0.00254146048891024,0.0965576620356228,2.6365759963734
-1.5,6,1490,0.00219933284842515,0.103086787197913,2.54397814675138
-1,6,1491,0.00115141402272774,0.176082733741708,2.55687132313078
-0.5,6,1492,0.00129474113388644,0.0801850067713132,2.58937180194719
0,6,1493,0.000445064096494721,0.122497779685927,2.58252356578852
0.5,6,1494,0.000439004269610772,0.144548508014981,2.56303192162639
1,6,1495,0.00026875230453791,0.126806117933396,2.52398827594165
1.5,6,1496,0.000230300554311452,0.0913470363954147,2.53642386038821
-2,7,1497,0.00527237707411956,0.00792019050927682,2.74709939298813
-1.5,7,1498,0.00212687543138253,0.0384954099317323,2.57165477631071
-1,7,1499,0.00119483801989621,0.0838916351583832,2.51959640062726
-0.5,7,1500,0.000667877679368143,0.133725047859356,2.52918443956376
0,7,1501,0.000691118246343209,0.141197211441912,2.58668257636434
0.5,7,1502,0.000406958010525244,0.135109018223074,2.53650341700143
1,7,1503,0.000316415053146579,0.113300732544579,2.53327752296556
1.5,7,1504,0.000230398938045445,0.151031180453718,2.57282982250835
-2,8,1505,0.00486163140479124,0.0204375504207076,2.65140725086717
-1.5,8,1506,0.00212781594973873,0.0741724441290178,2.56590455247633
-1,8,1507,0.00119001354315085,0.0514944486532068,2.58923388505908
-0.5,8,1508,0.000684338315057782,0.222127831457723,2.55362347055229
0,8,1509,0.000573672700052717,0.114860351858484,2.52439189100271
0.5,8,1510,0.000420023310377999,0.101912562265313,2.53932622594566
1,8,1511,0.00027604771199511,0.145319724728107,2.5358728882149
1.5,8,1512,0.000205670924883989,0.134553101766132,2.53129439477289
-2,9,1513,0.00222449430331196,0.066146830126598,2.5844871453034
-1.5,9,1514,0.00222157838090129,0.0542171432714209,2.67163713328013
-1,9,1515,0.000883112131691558,0.15969885365768,2.56458155133542
-0.5,9,1516,0.00073312822674432,0.159842190662078,2.52764440477193
0,9,1517,0.000748261659779155,0.122036796159391,2.50890126065136
0.5,9,1518,0.000519510677276506,0.115371670666744,2.52921878653572
1,9,1519,0.000301382084523331,0.141297321795616,2.52278622694434
1.5,9,1520,0.00019808528554617,0.0792650252840447,2.5251850224736
-2,10,1521,0.02,-0.000450833924192209,2.97025265660595
-1.5,10,1522,0.00153996636951957,0.0561667983150239,2.50013709885885
-1,10,1523,0.00215443402189091,0.0660923755002774,2.7595688004956
-0.5,10,1524,0.000519260617936352,0.16285723196222,2.53414950483142
0,10,1525,0.000528620933280818,0.131842008223549,2.51891712353476
0.5,10,1526,0.000372896867383738,0.131711101450363,2.53707680586096
1,10,1527,0.000377795002234685,0.179503287003976,2.52577434790868
1.5,10,1528,0.000227597963126302,0.210481837542567,2.52897724690763
-2,15,1529,0.00795011684279739,0.0182597781160692,2.87985699187429
-1.5,15,1530,0.00139669781276644,0.121149973917021,2.46096349271931
-1,15,1531,0.000855001005854828,0.101589991301719,2.51121069895733
-0.5,15,1532,0.000569665525653775,0.117205850958063,2.45728855810304
0,15,1533,0.00058354504327234,0.124262283008947,2.52629307752497
0.5,15,1534,0.000499073569604099,0.215052604047374,2.52844521367472
1,15,1535,0.000398143721939783,0.209428542515517,2.53030900288314
1.5,15,1536,0.000183700959268587,0.253279482906008,2.54462913424911
-2,20,1537,0.00336247501141001,0.0626762608924129,2.74249872149146
-1.5,20,1538,0.00127306492608869,0.0879551298241263,2.58205397766327
-1,20,1539,0.000798837104848707,0.150164142000365,2.54022405386247
-0.5,20,1540,0.00118308017622025,0.155572072455218,2.50902866012994
0,20,1541,0.000606436356656213,0.23215651737829,2.52501174949324
0.5,20,1542,0.000323044366916189,0.302642447347247,2.5264175242101
1,20,1543,0.000140750401656579,0.219899274206525,2.54112283213265
1.5,20,1544,0.000123568763752405,0.220402530228882,2.52130624033514
-2,25,1545,0.02,-0.000354300062714812,3.38529015588479
-1.5,25,1546,0.00238919723643479,0.0383133077720871,2.63599567713379
-1,25,1547,0.000972422550649296,0.146873196402709,2.50097121459462
-0.5,25,1548,0.00222357073033515,0.0652939675277144,2.6794780689037
0,25,1549,0.000750631664497142,0.207861871956154,2.49766851989984
0.5,25,1550,0.000162941793573332,0.23243126857932,2.48326994605553
1,25,1551,0.000380927275357952,0.245444127468497,2.47687384074943
1.5,25,1552,0.000218669943501141,0.132289171687892,2.54455280955382
-2,50,1553,0.00350530876394461,0.0810770124116191,2.31395017861767
-1.5,50,1554,0.000923359066120779,0.151849212089679,2.52282677173776
-1,50,1555,0.00105695171608941,0.12069555906713,2.47491793494103
-0.5,50,1556,0.00136714993774246,0.0756806393911199,2.59073791486996
0,50,1557,0.000355140174375236,0.292497100963917,2.46885706232085
0.5,50,1558,0.000441032398173928,0.198458001868426,2.50338382177365
1,50,1559,0.000278060848535568,0.246794567319888,2.5055658076479
1.5,50,1560,0.000129170313953525,0.194493751507447,2.51499112802262
-2,0.5,1561,0.00343092372118489,-0.000440947753273422,3.01559427396818
-1.5,0.5,1562,0.0019971908533639,0.000277765619994516,2.96386223656574
-1,0.5,1563,0.00122683645624667,0.000999592681652952,2.91838820374729
-0.5,0.5,1564,0.000828740968168181,0.00180091838407026,2.90908160689354
0,0.5,1565,0.000598883616214646,0.00425760164531862,2.89837827969924
0.5,0.5,1566,0.000428848024532406,0.00488662879190513,2.91351932570444
1,0.5,1567,0.00031517343550687,0.00509381272279601,2.91500474835001
1.5,0.5,1568,0.00024762602459408,0.00488008536242707,2.89534455648421
-2,1,1569,0.00359372646691387,0.00519301169800971,2.90500285481483
-1.5,1,1570,0.00203573381089437,0.00469221258948297,2.8973347251424
-1,1,1571,0.00119202728003278,0.00799074008918882,2.89129336174333
-0.5,1,1572,0.00080053483996094,0.011882746572018,2.75258774734731
0,1,1573,0.000562511218098859,0.0143952822144465,2.78183864046176
0.5,1,1574,0.000429387091071531,0.0159850340548024,2.79697904758185
1,1,1575,0.000304102069952354,0.0135323172866783,2.74916826344486
1.5,1,1576,0.000249946874605187,0.017056631380745,2.74277172258293
-2,2,1577,0.00328295082003385,0.014886972127594,2.69753986867628
-1.5,2,1578,0.00192650870650963,0.0280040013335388,2.75388420444641
-1,2,1579,0.00130437746803869,0.0159804986314798,2.72884579942084
-0.5,2,1580,0.000948597873483573,0.02838830885829,2.72524881972017
0,2,1581,0.00061188630625429,0.0283558968735207,2.69200477987347
0.5,2,1582,0.000427744287332288,0.0598128887485886,2.63383062379338
1,2,1583,0.000306412665388182,0.0455981069174897,2.63700212779418
1.5,2,1584,0.000253838843297143,0.0409563740594612,2.64795780577727
-2,3,1585,0.0037132615444792,0.0168551082792024,2.75879527503739
-1.5,3,1586,0.00205178611601314,0.0263258537495972,2.63447612052907
-1,3,1587,0.00141595699528718,0.0423525327076751,2.72462699805562
-0.5,3,1588,0.00102801626294446,0.0618818004415561,2.5705360057501
0,3,1589,0.000634578139536556,0.0539975832464907,2.57959098156923
0.5,3,1590,0.000433950798616135,0.0809737529310493,2.60535034841775
1,3,1591,0.000334773425091495,0.0807435497243517,2.60241152466088
1.5,3,1592,0.000270093392418511,0.0938519093144512,2.58355367462123
-2,4,1593,0.00505315566288896,0.0253215756652218,2.56568265387339
-1.5,4,1594,0.00217477066642202,0.0655612499340036,2.60268172593541
-1,4,1595,0.00108806872003285,0.0495714526867909,2.60643867549179
-0.5,4,1596,0.000812063686787674,0.113887087594019,2.59341137979238
0,4,1597,0.000546765271795047,0.0909030172400787,2.59383299466646
0.5,4,1598,0.000387887803192551,0.0905048592986187,2.58695322991993
1,4,1599,0.000309634630441186,0.116572137267282,2.62443653219429
1.5,4,1600,0.000265028856690813,0.10844818314907,2.56333715945716
-2,5,1601,0.00418695456015412,0.0116210856681247,2.78543372648237
-1.5,5,1602,0.0021489822242342,0.0388616594365581,2.64958929418354
-1,5,1603,0.00133019049111752,0.0721539736423416,2.60073383977178
-0.5,5,1604,0.00115742291363347,0.108163105768392,2.57539654396962
0,5,1605,0.000604246868889983,0.084598510708707,2.55415852970348
0.5,5,1606,0.000418613584509485,0.0897798483294258,2.57647787438976
1,5,1607,0.00032328683894574,0.0716406828883988,2.58044290077592
1.5,5,1608,0.000232802990084522,0.110288185497088,2.57733985323181
-2,6,1609,0.00482975219987581,0.00998514034945501,2.7256701862089
-1.5,6,1610,0.00150095285781181,0.09559654204578,2.58488233223648
-1,6,1611,0.00135019572762145,0.0698259483595208,2.64902763907966
-0.5,6,1612,0.000726697310589532,0.142663157158173,2.50406140158879
0,6,1613,0.000771575841914895,0.112997942241633,2.56773271961559
0.5,6,1614,0.000379736865039805,0.140476757993544,2.57328817213915
1,6,1615,0.000275474826665036,0.108301978788971,2.56219430243441
1.5,6,1616,0.00024392390179935,0.122087167027446,2.57988444424753
-2,7,1617,0.00912071146742221,0.0040189365623112,2.71156430529469
-1.5,7,1618,0.00248530375261353,0.0616280356496458,2.56546998535806
-1,7,1619,0.00166781497603664,0.0808854610354778,2.63899233216168
-0.5,7,1620,0.000785557689796738,0.101646782030416,2.52721170335749
0,7,1621,0.000543838395161908,0.10211939772533,2.50807664004258
0.5,7,1622,0.000314900416716557,0.123926411895988,2.52766788737573
1,7,1623,0.000351012622340282,0.154060583929835,2.53943164457088
1.5,7,1624,0.000184484925646655,0.0822536469201135,2.53612766798116
-2,8,1625,0.0161118127459606,-0.000402600449366754,2.97025265660595
-1.5,8,1626,0.00239314217789987,0.0538709520463845,2.60571596065506
-1,8,1627,0.0019296033071491,0.0764012752649631,2.58997804714659
-0.5,8,1628,0.000688421249220925,0.140012610385817,2.52362700538084
0,8,1629,0.000522985677809751,0.153840980666327,2.51004748956148
0.5,8,1630,0.000481904578292302,0.232576259388014,2.51836579750734
1,8,1631,0.000400496130522284,0.14480240991825,2.5529956134556
1.5,8,1632,0.000202362304736209,0.121834867006202,2.54622337976692
-2,9,1633,0.00581916702916799,0.0236316377495467,2.65421524486259
-1.5,9,1634,0.00481265893770332,0.0128169538587173,2.75415820212672
-1,9,1635,0.00129736797030036,0.119370637400078,2.60877322030732
-0.5,9,1636,0.00101177832880261,0.12744553622638,2.54827694731853
0,9,1637,0.000455798678313301,0.18493557521332,2.55893738220237
0.5,9,1638,0.000632728517833461,0.241709185129484,2.59376858495045
1,9,1639,0.000372694598954906,0.189433457125628,2.49968670480962
1.5,9,1640,0.000223397662625264,0.152523302096474,2.55012470910458
-2,10,1641,0.00832263943986975,0.00184230806571558,2.92283600537041
-1.5,10,1642,0.00314447743186987,0.0325563246667447,2.69974626419454
-1,10,1643,0.000806248873452152,0.198170768815236,2.49144320446108
-0.5,10,1644,0.00106376976883819,0.0932198262181896,2.60274385013218
0,10,1645,0.000395419389393707,0.10245835592644,2.53100027134162
0.5,10,1646,0.00054969758355958,0.229834383167855,2.53149817581743
1,10,1647,0.000194374412596742,0.171343964868141,2.54292416222072
1.5,10,1648,0.000240817251353235,0.116653174238161,2.52115787387071
-2,15,1649,0.00519631095478961,0.0478505103805714,2.44846996781432
-1.5,15,1650,0.00350107335960439,0.0593264788965377,2.53660555171353
-1,15,1651,0.00161054018002019,0.0566672665859355,2.57610429465452
-0.5,15,1652,0.000870915747544669,0.203205741967197,2.50683501990018
0,15,1653,0.000398918572026365,0.132747976046662,2.54559160381355
0.5,15,1654,0.000438119901519003,0.205074164363594,2.54049665116541
1,15,1655,0.000421967612291899,0.174276985117566,2.5181109773145
1.5,15,1656,0.000322479566183999,0.179631318981587,2.53559015407064
-2,20,1657,0.02,-0.000280649808381425,3.5552151573271
-1.5,20,1658,0.0152668056017017,-0.000289333697549606,2.97025265660595
-1,20,1659,0.0013780782980598,0.172172202123648,2.5722929411708
-0.5,20,1660,0.000536351446763504,0.199536648201827,2.51909286854994
0,20,1661,0.000359924439708837,0.240448909054282,2.5194198165432
0.5,20,1662,0.000208546654935944,0.229565919908777,2.50934678638313
1,20,1663,0.000295215841110734,0.27640067292602,2.50349144932089
